Feature ID,Taxon,Confidence
93413b7017bc1db134be9abe178d940b,Unassigned,0.9823423236536514
bf604ce8e35754a214f6a47d39fe92b2,Unassigned,0.985592677192659
6162f6d690738b1c966fb64a0ea3fe4c,Unassigned,0.9779776604611093
c23534052db0b6357f4bea4d10b17eaa,Unassigned,0.975057050174846
aff7cf8946e2b926e456f3f95e598cf7,Unassigned,0.981398463458832
9e20d49ea50444d3949fa50374ece08e,Unassigned,0.983765251334163
1ff336be333b6f844b170645c2feca3e,Unassigned,0.9846202986030177
47bc6214bce1ef6612063cfc2addff9d,Unassigned,0.868439765336397
e0c46e44be494a8c5cc4846504635cb2,Unassigned,0.9837159710884891
fee29b0a97451f5025693592a38dcae5,Unassigned,0.7754203852314867
55300d570a8bae0d98c957d6d3a40d30,Unassigned,0.9005951446056764
5e59153892474131857db1fe7a57f7c8,Unassigned,0.9772549513989568
9033cde0d7071ebfc8f4d0504785c4db,Unassigned,0.9798311142720775
b8e2c2291544d06bcf2b84086fdcf93e,Unassigned,0.8133131868368382
bfde1cab96f9d1435ca231393d81b032,Unassigned,0.8332193629316722
3775b344ec9f209bb31b3baecc080b9e,Unassigned,0.8227826248658008
bf5beb424913248c9bf3b0e85007b776,Unassigned,0.8559729468640855
e934b7c7777e3962586b2ce533f80338,Unassigned,0.8691884824887862
3f3a0c924359163b5425d5ea6e70a997,Unassigned,0.9057013269099737
e9114b2ab5273285a119401ad2be100b,Unassigned,0.9111823529597333
e8676eaaf5577a00b2e3b811a15c5c3e,Unassigned,0.9055373586951935
2e4a1e84998b5da590c9d308bc7eeaa2,Unassigned,0.8918388940040495
fb0d7f8851ae05099345f9af00f3783f,Unassigned,0.932296880635004
4500100cc3990cc9d54bd5ec1da0382a,Unassigned,0.780699140427413
9de4af8574b4c511cdd38a0fb2508018,Unassigned,0.968260872218546
b5d06aee898d4f75c0df889fef469294,Unassigned,0.9656340114374352
6bb261a0afba1fd7afb12def6e8441e6,Unassigned,0.9523758699923217
98763ad20f162f0b1057f0f35cc41375,Unassigned,0.8948935474712297
9013af42285f60943ff7e18ba25eb0b2,Unassigned,0.838632875593201
544ec8c7cc1cc3e5c09371ac9e44ff9e,Unassigned,0.9609853785645127
bedeb0a5101bc7132cdcf98b4fe856ce,Unassigned,0.867764765804423
33a15b90c7d617f9970655f9f66ab7ae,Unassigned,0.9673711160998614
1a3ba53020b4f85977d84705976d9a68,Unassigned,0.9841257212921205
2b99650ac239e8ccef9e6ccfa1224636,Unassigned,0.8660990088382761
a2eae1e00ff15bb05a72c06153b8b2f7,Unassigned,0.9286215195947971
079e272ce6b173821443e511f7f98bbc,Unassigned,0.9201882422320289
b327dee51eccf7cd1404430d9b691555,Unassigned,0.8364177267253482
d6b8ef73d025d83df7b2d62ecaebb7b6,Unassigned,0.8509160975593419
cadd33e33c667fe04c67d352e9d0cb39,Unassigned,0.9898614254237271
83dafdc9226d7067401844677dbf4a13,Unassigned,0.9729722769764351
3c68a69b2897cf8c8e89d803ea0429bd,Unassigned,0.9731762207990933
c809d456e3624366f89dbde1c81ef6e9,Unassigned,0.981020237915799
d9fed928ca2b68f2aab971434db0178e,Unassigned,0.9790740276153939
f1e21726801d633a7cd02f740b229b97,Unassigned,0.9705944432120167
d24c21d743cc5b0f15b1c29a4c757350,Unassigned,0.9688988395035627
fad2907437c86ae8c96a60142140070d,Unassigned,0.8080211137109575
1973f1677a93f7e15658facadc115d3f,Unassigned,0.8297599502358691
781584496cc0ec8027db0eced32f6794,Unassigned,0.853883523990187
389b6621572a325d812a03fb7c648783,Unassigned,0.83136073005518
58bbf57f2930bd84c8c7dc9da956b93e,Unassigned,0.9810363038665232
4226a13839d8c62f7ad4a538703c0005,Unassigned,0.8511129464661262
1300069a5c67161ddbded5a06a5d6562,Unassigned,0.7759110805158843
6674bd9bf7ae3663c03067877576a54b,Unassigned,0.9580514754640697
a6ca5afc9d26f765d85c690ac324ad54,Unassigned,0.9579808782658376
0cd259f11f4d7637c10824608b497090,Unassigned,0.8898461921539476
90984c8bb8aaa8d189ee337e382c9b46,Unassigned,0.96561415818315
4c56007b5b0678e217c4607a3ebae611,Unassigned,0.9137991227771096
c0b8866dcac661fc6ba08f74dfa9d6c9,Unassigned,0.9610790798039616
2ebaab4e23612f25fec648b9786bc9e3,Unassigned,0.9589243205288327
8f3c8a1c665ec73a2ba17c5883da8890,Unassigned,0.940563744309399
c73e5674d45ad313e04c1c1c239059ee,Unassigned,0.9554271770826958
0c82166dce17fdb7a849c14578f40b4b,Unassigned,0.9715708505226195
933f58d6e4d8cff2760fe234b927a037,Unassigned,0.9757564454049028
06fa2f1cb30042b62023b15bc9501108,Unassigned,0.966455298592835
5ff598cbba20813423f5a845f34f72da,Unassigned,0.7797590152189702
adb95ed867a23a0e6ef29c72332582e1,Unassigned,0.8997273268169175
9032fb32342a713ab2a1a4171e0eed00,Unassigned,0.9516615400616394
2b25b112704924648bdd51ab23610ee1,Unassigned,0.958608066071893
4add27cb9ecf6386d1d2ad6bd3c3bde8,Unassigned,0.9257460683231653
73cba5b52b607c0fdf364c44dcfd4436,Unassigned,0.9350360974176475
43ae2a795eba04af51af60fd61653fdd,Unassigned,0.9660418919670032
cfb1e22eadf5e560cb1a11c63fe0e6f6,Unassigned,0.9656154041549997
303ad080ec6f112c914d093f3abb4942,Unassigned,0.8294654140686296
c67db76a726ee12cf46ae733051feb1a,Unassigned,0.8211307755041153
e6c81987200c12bf57343160345bdcbc,Unassigned,0.8340488956179649
d700c8dc56e0b7fe3a310f2d938bfbee,Unassigned,0.8730903619133951
a751fb000a49e1a6a3587698a2fda041,Unassigned,0.8460137908560228
3003901c33de1b45d75bac3a4bbb06b3,Unassigned,0.8557062301724776
bfb90311d18cd35f7085bdc561e3c6fe,Unassigned,0.8986506139122996
f139ed3f5df291452c547bb9a654e3a2,Unassigned,0.879830727378313
dd24cb3263548f7fabcf04de9ae9faee,Unassigned,0.8521078665763466
840aa91df3b0713d476551e6e466d30c,Unassigned,0.8591725533917005
c040677a48fd0f04e5ed0c353fb84c7a,Unassigned,0.9290739332663116
ca08e64145a2eb8f341a61b5de0805da,Unassigned,0.7401350719701126
1f0acd534397bc1e8c5019d598e7c4bf,Unassigned,0.8927376511022601
5d64db790378bd460f9c21b955aa47da,_Mitochondrion;.;.;.;.,0.7943938513054867
5998f312b8cb5886e0df0316382923ae,Unassigned,0.8546658229533871
d5acc3ab18bab4d3cbda70ca70fb8830,Unassigned,0.9846916326123575
ffe6c51a7bfb5d1c7c14c081fc70f64d,Unassigned,0.8098649537554329
7cf55c97779d7b670c8acc8747d8b134,Unassigned,0.9820159747940904
ea146a562767ac353986fcc0ecf31d29,Unassigned,0.975626650341505
c1ee1d34089a88c846b186175713954a,Unassigned,0.9017028736371266
b01ef252bb5697ce24f35f1b66d53732,Unassigned,0.7659854101084748
7b5514de3ad7e7d8401c3d2342649ade,Unassigned,0.9126167038743852
166fa9da75fe99b4c726d308ca0b7e4c,Unassigned,0.9408550759518886
bd7f15c5cbabd8481493aeb0f8338d62,Unassigned,0.8593765494354824
ac0f69377654a1119a202f088ca74f0d,Unassigned,0.9675105494907087
eaf3dadac442ba0cc176dc5f064735af,Unassigned,0.923910180537632
1f334d418eab0f9768977a121538f2a0,Unassigned,0.9353875791435403
3ee4c679d32d30bf2e4fca0b90d1ddff,Unassigned,0.9673802037250737
db135abaf23b4c06317169c715dc96c6,Unassigned,0.957100077973521
c03c20696ff9226865ff496bbb220acf,Unassigned,0.959702327060658
311759a6db213fd76e3a69a4ab527e66,Unassigned,0.9759781930893554
da3a6121eddab5261cd7460990a77a92,Unassigned,0.9598494058046604
f067363b79685e7828fbe2161921ff27,Unassigned,0.97324355918181
7575899bb2c403ba76f6e069d4dbc538,Unassigned,0.9379774181293942
8ba3e98d7c74fd009e004856d57f0021,Unassigned,0.9737788454649379
1b8b6090a09d37501660d291689b5919,Unassigned,0.9581929980899203
9ea6a4d686eb84660db8e06643c4729f,Unassigned,0.9474933681371667
37bf81a55b5cad165d608b439595bca2,Unassigned,0.9536683157363334
ce2224370d62bab783259eb2ee94d0a8,Unassigned,0.9660308206753099
e7010e259bfc0bd2c43a05a52d86c2e6,Unassigned,0.8990824973946032
1c73bc443ed13899a0c8a4401ab1286e,Unassigned,0.9714399253207091
314aef023cf8fd242f9e18daf6aad47b,Unassigned,0.934479597395017
3dd3afac2ed9be0aa8b5514230754a9c,Unassigned,0.9717521562380782
6daae606df6b892f2d12324a65cdacdb,Unassigned,0.967460845376109
ac73648f3e369ac1728591d60a3967b5,Unassigned,0.9290409891087544
846b53d2fa1961b32add907834e1e997,Unassigned,0.9325008992276558
ac65c147236878c3d7e103e9d0f427f7,Unassigned,0.968105524298338
1a8eea1d3f50f8e44fdb683a1d31d6ec,Unassigned,0.9254751827774346
e812581fc2cdf95444839f7bde0d1d6b,Unassigned,0.9765904875589424
1040dda71fc129291ec774da4ae89285,Unassigned,0.9657693355272616
80b5f8dafa1813da92a36945504bd2a0,Unassigned,0.9833201299663337
5acde73d5f29e84d1749fbb0c7c59bc2,Unassigned,0.9314630087496814
8c1baec9bca58c7b03879b93dfe8be80,Unassigned,0.9011470807086068
ae824a2200d4f97204c5fc21047ff5fd,Unassigned,0.9398222460204494
e3f17245d725077043f4762c7532528f,Unassigned,0.9793826169508882
cfacfc1bbaa6c59c071ad08b2cd6d204,Unassigned,0.9706167899042382
146b6a6d0d05b5cff82adae5d266d17f,Unassigned,0.9705672718378995
f6a73392d2308f35b4d828d79816604d,Unassigned,0.9791491807309162
1855541a0e152f5e7474208fd1c42698,Unassigned,0.9854772621577389
39d696d538527637be31f3aade405d3d,Unassigned,0.9492835699094399
a99c3b50faddec8bb5907b3b10ee823c,Unassigned,0.9887701665430348
8d392bbc7c305015fd844881964eb931,Unassigned,0.9697594912626066
ed0b0aae869fed2e13b8d6f20459244e,Unassigned,0.9462228293000994
313641d654cfd76efaeef7c49c1d8c70,Unassigned,0.940905231574733
4b97079c220b7e2e0ec6e816f9c95b8e,Unassigned,0.9414167855583845
925696d8d3d8de54c8b0a603d0658952,Unassigned,0.9761461466561464
51f2983a6699c41535e0a15eadb790da,Unassigned,0.951067102236005
b1f50455c077e89859d538761488737a,Unassigned,0.9516726584215035
3f27c5d0366d678821a8a5dc67ce3fe1,Unassigned,0.8971519564956344
f5d7e95f1277cc577d6264958f73d03c,Unassigned,0.9147126699918798
b1fac68134b55d3cd31a7b038069f9ac,Unassigned,0.904799981287055
1da05288b6c5cef07e17be5562c1fd2c,Unassigned,0.9758781623539132
0f7b60ac7e9487f92ee91097c1b2826c,Unassigned,0.9768915325683758
270a6f3d85ea06a3ae61130ff636d4ac,Unassigned,0.9587948369565477
0e76fc205fe10886e42b8659754799ec,Unassigned,0.9728150472207264
21bcdb36b1fb5ec3c8ed1ab68e34a029,Unassigned,0.9609074769687331
7b71b459f6db42e508197b5fccac3d80,Unassigned,0.9706626855863688
db9d746b5ccb837abcc55c87403bd6fa,Unassigned,0.9668885051955343
30cb4b8c8c164d048172c35b1a96bf6d,Unassigned,0.9429006175135706
5c980ba5db73b5ea42c3ac7b80425779,Unassigned,0.956757460320357
b91decb80fed050de64c93583413c0dd,Unassigned,0.9722880014683007
89dc5b18b20eba9624d8db5f4d82eaf3,Unassigned,0.9339035924888615
695e9d09c212ed01642249897934f117,Unassigned,0.9292699930908035
3df0f1e557bf2d6c826c3981db531b7e,Unassigned,0.947624282333146
9de62f7dc8f225aeb27d95daaa47433d,Unassigned,0.949486187732251
4c4eb92d077dbbe2cfba7ff9fcf3b2e4,Unassigned,0.9363175165960009
074d481823c37b805792ddf84141a5be,Unassigned,0.9570924289083058
075a5626eba8c39ab94d320da1d219cb,Unassigned,0.8271926794543809
fdbdbd4520c3bc99819be1e733e54761,Unassigned,0.830880644521286
5195510c42ddf1af758178b6d9e49ea9,Unassigned,0.9643294990813743
7b32f7282b3fcc92761d62f1a9363a24,Unassigned,0.9645680265199589
ab4ae69bd3d0eed30fc1fc7b60039f38,Unassigned,0.9539666117425001
ab40e9b288238d0c91701319cce0062d,Unassigned,0.977084372243673
e37532f7364e83c1362fcfcfe91d7e11,Unassigned,0.9872838747448496
14f770f9b4698e35d7e83f8de9dde711,Unassigned,0.9630566181281901
1ad9941b7952f27718cf070371ff5263,Unassigned,0.9426102197161533
4ce9443995820c6a87d75a2bf72a0b21,Unassigned,0.9241706109082294
68338c39b9dc1be4c533437d0652be39,Unassigned,0.9208927690487565
24cced1730671c3236ae5b49e3c52212,Unassigned,0.9162589677202871
8f2b59a4c556f6aa61db5bd3b02381cb,Unassigned,0.9537158623721123
21c0b90b2a0f5b594b5814aefda50416,Unassigned,0.9578139067334597
8e4f9d7a001a9e8a825459f3ef1670ea,Unassigned,0.9398923254519848
ce3cd0294c1f9f8088fa74f92578d37d,Unassigned,0.9365664540341445
87ef4dfffc8e830af9f72ae4ad59f374,Unassigned,0.9859521902638877
141d949e54816f1ffd6d34f96f9cc5bf,Unassigned,0.9623312271036827
9507cc3a75a12546d9d557c61cbef742,Unassigned,0.9281012447931243
eaff5b89071216b80eeab854c6aa93f2,Unassigned,0.9246065986265601
c5b132cc817e16c0447b9118f6011e59,Unassigned,0.9354358000627685
71e83c69e326c36ea4741d60a767e9d7,Unassigned,0.9137563409532932
fcbab6223971c12d117e3f23ac03eaa6,Unassigned,0.9502697701078593
87a99d9f841ed83d1e6973da147ded3f,Unassigned,0.9594186789120991
74e345138e6f2fd954229a9a7e748987,Unassigned,0.9677191541584504
036dc7774e3039e801b4ded89022f3b5,Unassigned,0.930150499508784
ae706625659c40bfa6a755d5b28a066b,Unassigned,0.9519546526976688
0f1efb68d1ac80af4342c10b172afde6,Unassigned,0.9421045143914014
21442086b348376b08ea3b1cf098c728,Unassigned,0.902492282778113
589fa477d45bd53d01d6828cd74a7044,Unassigned,0.8868804526039835
18a25a32464f201fc35569080062b2e3,Unassigned,0.8153242232322472
33dae537c30068221ddb15a5b11653db,Unassigned,0.8400677674784144
1e868377af3f5c38d1a55b3133616a82,Unassigned,0.9745686047018445
fc6bbed54736d059b63d25fc7b96ab6f,Unassigned,0.984205024173229
4ec5ea7aa8cb8e2da5b2d0eacb29c5d3,Unassigned,0.9552652969972754
3fda84cdce2f22ed017951ccdaad240d,Unassigned,0.9455608889010029
7163a67ae79bd483b5fd812aec179343,Unassigned,0.9092897877588693
2af52fe7908f037504d4daf206c74053,Unassigned,0.9790254133122835
9b9fb7ad14b2851590e67fa25d9a0872,Unassigned,0.9845634531070432
2314178ef828bb636eb5508a2d6d8082,Unassigned,0.938533891008372
b675a25b0912d70ac8676f2dbad9d363,Unassigned,0.8285986725945953
e3a15fce945f71259e0a2806062f770a,Unassigned,0.9129547557166492
8c9e42a3f39e19ba9aa7aeb65e90a985,Unassigned,0.9593482041089562
e6dc253da9f14e5f91d51e1cdd49d727,Unassigned,0.9790786506636276
c8e2a2f76b6338fad6619a8ef9720158,Unassigned,0.9713438631384688
ccef6538e2b331f86c17056df5f5baa5,Unassigned,0.9379311877869491
2764a4897fdd1ecf33ff5bedf571ce01,Unassigned,0.9044744900349928
e7032de7d3b6aab2d3ec4a5bb5be8d37,Unassigned,0.9834269692576584
8969a103eca896136eb1418172d031e9,Unassigned,0.9785901032113538
abf8c5303553a89e17a4a1397d837a79,Unassigned,0.9846998766205864
fa8511274cf4aa60848ef1886d10c95e,Unassigned,0.98359249102209
c50aba36148c10b546b7b41958df812e,Unassigned,0.9921486875197565
cede2739af919695a87cc4f73385b4ce,Unassigned,0.8965174686723743
2fca1cea4d4474add533d8761bda8446,Unassigned,0.8999961705886724
b0ecbc415806b473ee5a1cdf1fa30592,Unassigned,0.909922787785941
47e364a37a5f1f9176d9af01489fdb79,Unassigned,0.9576934886672478
d6d9d4e51ef1b75f51fa7e8ef823a95a,Unassigned,0.9130853724435126
7dd30cd8e96696f73c4ca7dbbf2129a1,Unassigned,0.9724815203986683
ec63986e88a320f116805d35e87edcf7,Unassigned,0.9676915571220513
41632c238905e0cda818655e5c6afc74,Unassigned,0.945260285352095
52e403618e35f7fa2ed0555a8e0ae9a2,Unassigned,0.9612386074897225
2dd83561578dd08f98800526993cd711,Unassigned,0.9297441602058207
de639011d942f767b9fac5dc71ddb03d,Unassigned,0.9736457410715765
cf745f5f2e725b542aab6cfabd435a85,Unassigned,0.94337390050326
acbedf6c2e5d09e1f976a0d8b24af414,Unassigned,0.9257873619515952
ff33bd9036449a849df6757798867095,Unassigned,0.9455707528212729
0678f680e5a9a098c890d3d6d4e6c7ad,Unassigned,0.9478389287963861
bcb054fecc1a51e273fe78e27615d785,Unassigned,0.8800177189296075
30cf71b05e8751e13c70dc62194e1727,Unassigned,0.9599324771124189
8e671361927d418cdeb40c85070bda8a,Unassigned,0.8808664712562986
e303c4583c96f95ae4b4305da86fec34,Unassigned,0.9617600903121653
420f771601f7b502df1385ecbf1c3f54,Unassigned,0.9186224148199048
34ba0fc4ded097deb04eea0c8779eb61,Unassigned,0.9687169119175226
