ASV,Timepoint,treatment_diff,Treatment,condval,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_ID,label,plastic_present,mode
5ed1d97af34e9ba787b6aa7b3705ec2d,T5,0.5124667339,stress,0.4666694837,Alveolata;Ciliophora;Colpodea;Cyrtolophosidida,Alveolata,Ciliophora,Colpodea,Cyrtolophosidida,NA,Cyrtolophosidida,,ASV4747,Cyrtolophosidida (ASV4747),N,heterotroph
5ed1d97af34e9ba787b6aa7b3705ec2d,T6,-0.2181449369,ambient,-0.01841743961,Alveolata;Ciliophora;Colpodea;Cyrtolophosidida,Alveolata,Ciliophora,Colpodea,Cyrtolophosidida,NA,Cyrtolophosidida,,ASV4747,Cyrtolophosidida (ASV4747),N,heterotroph
5ed1d97af34e9ba787b6aa7b3705ec2d,T6,-0.2181449369,stress,-0.2365623765,Alveolata;Ciliophora;Colpodea;Cyrtolophosidida,Alveolata,Ciliophora,Colpodea,Cyrtolophosidida,NA,Cyrtolophosidida,,ASV4747,Cyrtolophosidida (ASV4747),N,heterotroph
70dd2a09989ff1898c331b1cf09b9137,T0,-0.6305797516,ambient,0.7424358851,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T0,-0.6305797516,stress,0.1118561335,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T1,-0.01471982192,ambient,-0.04740981164,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T1,-0.01471982192,stress,-0.06212963357,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T2,-0.01306620458,ambient,-0.04281917264,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T2,-0.01306620458,stress,-0.05588537722,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T3,0.0002516276349,ambient,-0.04734147873,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T3,0.0002516276349,stress,-0.0470898511,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T4,0.01074444854,ambient,-0.05354505057,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T4,0.01074444854,stress,-0.04280060203,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T5,0.7416154509,ambient,-0.1221473092,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T5,0.7416154509,stress,0.6194681417,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T6,0.66590284,ambient,-0.1664413958,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
70dd2a09989ff1898c331b1cf09b9137,T6,0.66590284,stress,0.4994614442,Alveolata;Dinoflagellata;Dinophyceae,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,Dinophyceae,,ASV4279,Dinophyceae (ASV4279),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T0,-0.0602193177,ambient,-0.01820394336,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T0,-0.0602193177,stress,-0.07842326106,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T1,-0.03865861789,ambient,-0.009409841778,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T1,-0.03865861789,stress,-0.04806845967,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T2,-0.03215820473,ambient,-0.007928008194,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T2,-0.03215820473,stress,-0.04008621292,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T3,-0.03151020625,ambient,-0.009197886595,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T3,-0.03151020625,stress,-0.04070809284,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T4,0.8919467247,ambient,-0.06276911928,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T4,0.8919467247,stress,0.8291776054,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T5,-0.04060063782,ambient,-0.01154214993,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T5,-0.04060063782,stress,-0.05214278774,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T6,-0.08817766157,ambient,-0.01618486334,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
4bdbcb4c4b423fd9d7930b74ee386bdb,T6,-0.08817766157,stress,-0.1043625249,Alveolata;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys,Alveolata,Ciliophora,Spirotrichea,Euplotida,Uronychiidae,Diophrys,,ASV4510,Diophrys (ASV4510),Y,mixotroph
3142b95cde3cbad1f5869ab150bbd213,T0,-0.2373033421,ambient,-0.01767131717,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T0,-0.2373033421,stress,-0.2549746592,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T1,-0.1574188924,ambient,-0.01032768105,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T1,-0.1574188924,stress,-0.1677465734,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T2,0.3647060237,ambient,-0.02340253484,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T2,0.3647060237,stress,0.3413034889,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T3,0.5277786489,ambient,-0.03594145912,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T3,0.5277786489,stress,0.4918371898,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T4,0.6945705142,ambient,-0.05936764993,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T4,0.6945705142,stress,0.6352028643,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T5,0.5022742892,ambient,-0.04231777114,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T5,0.5022742892,stress,0.459956518,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T6,-0.3075807541,ambient,-0.01446409974,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
3142b95cde3cbad1f5869ab150bbd213,T6,-0.3075807541,stress,-0.3220448539,Straminipila;Phaeophyta;Phaeophyceae;Ectocarpales,Straminipila,Phaeophyta,Phaeophyceae,Ectocarpales,NA,Ectocarpales,,ASV2872,Ectocarpales (ASV2872),Y,autotroph
92c377879cfb415c5b0ba2a63780b46a,T0,0.9213695971,ambient,-0.1079483457,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T0,0.9213695971,stress,0.8134212514,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T1,-0.07983460528,ambient,-0.01064096186,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T1,-0.07983460528,stress,-0.09047556714,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T2,0.5941021326,ambient,-0.03174870756,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T2,0.5941021326,stress,0.5623534251,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T3,-0.05227031135,ambient,-0.01079395549,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T3,-0.05227031135,stress,-0.06306426684,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T4,-0.04989573217,ambient,-0.0141072631,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T4,-0.04989573217,stress,-0.06400299527,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T5,-0.06028109762,ambient,-0.01348812023,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T5,-0.06028109762,stress,-0.07376921785,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T6,-0.1686530699,ambient,-0.01679498738,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
92c377879cfb415c5b0ba2a63780b46a,T6,-0.1686530699,stress,-0.1854480573,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5024,Kinetoplastea (ASV5024),N,heterotroph
2f235504958a0329242a3ef7d633731b,T0,-0.09817416192,ambient,-0.05807566153,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T0,-0.09817416192,stress,-0.1562498235,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T1,-0.07190410393,ambient,-0.03585386135,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T1,-0.07190410393,stress,-0.1077579653,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T2,1.152242648,ambient,-0.183752952,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T2,1.152242648,stress,0.9684896959,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T3,-1.054898994,ambient,0.7829300909,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T3,-1.054898994,stress,-0.2719689027,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T4,0.8248375576,ambient,-0.1458795728,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T4,0.8248375576,stress,0.6789579849,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T5,-0.06045019484,ambient,-0.03138582018,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T5,-0.06045019484,stress,-0.09183601502,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T6,-0.1092978731,ambient,-0.04977602181,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
2f235504958a0329242a3ef7d633731b,T6,-0.1092978731,stress,-0.1590738949,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5039,Kinetoplastea (ASV5039),N,heterotroph
67414aefab8d69837f1104d66358636c,T0,-0.3082981495,ambient,-0.01430062442,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T0,-0.3082981495,stress,-0.322598774,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T1,-0.2115658083,ambient,-0.008588434172,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T1,-0.2115658083,stress,-0.2201542425,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T2,-0.1938183939,ambient,-0.007361032476,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T2,-0.1938183939,stress,-0.2011794264,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T3,0.3831172965,ambient,-0.02586069894,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T3,0.3831172965,stress,0.3572565975,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T4,0.5090899932,ambient,-0.04095945862,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T4,0.5090899932,stress,0.4681305346,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T5,0.5195606723,ambient,-0.04073026752,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T5,0.5195606723,stress,0.4788304048,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T6,0.305416924,ambient,-0.04136228557,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
67414aefab8d69837f1104d66358636c,T6,0.305416924,stress,0.2640546385,Euglenozoa;Kinetoplastia;Kinetoplastea,Euglenozoa,Kinetoplastia,Kinetoplastea,NA,NA,Kinetoplastea,,ASV5042,Kinetoplastea (ASV5042),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T0,-0.1362950589,ambient,-0.01751482908,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T0,-0.1362950589,stress,-0.153809888,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T1,0.6585998811,ambient,-0.03871781571,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T1,0.6585998811,stress,0.6198820653,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T2,-0.08465834122,ambient,-0.007993659829,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T2,-0.08465834122,stress,-0.09265200104,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T3,-0.05369715266,ambient,-0.009849993979,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T3,-0.05369715266,stress,-0.06354714664,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
5e63099ce178d21049af64c4621c77ac,T4,0.6756878655,ambient,-0.04848630033,Straminipila;Labyrinthulidia;Labyrinthulomycetes;Labyrinthulales,Straminipila,Labyrinthulidia,Labyrinthulomycetes,Labyrinthulales,NA,Labyrinthulales,,ASV3003,Labyrinthulales (ASV3003),N,heterotroph
